,date,state,n_killed,n_injured
165215,2017-01-04,Missouri,0,0
165216,2017-01-04,Florida,0,0
165217,2017-01-04,Mississippi,0,0
165218,2017-01-04,Arkansas,0,1
165219,2017-01-04,Texas,1,0
165220,2017-01-04,Michigan,0,1
165221,2017-01-04,Arkansas,1,1
165222,2017-01-04,North Dakota,0,0
165223,2017-01-04,Illinois,0,0
165224,2017-01-04,Louisiana,0,1
165225,2017-01-04,Louisiana,0,1
165226,2017-01-04,Georgia,0,0
165227,2017-01-04,Indiana,0,0
165228,2017-01-04,Virginia,0,1
165229,2017-01-04,Virginia,0,0
165230,2017-01-04,Virginia,0,1
165231,2017-01-04,New York,0,1
165232,2017-01-04,Kentucky,0,1
165233,2017-01-04,Mississippi,0,1
165234,2017-01-04,California,0,0
165235,2017-01-04,California,0,0
165236,2017-01-04,Alaska,0,0
165237,2017-01-04,Tennessee,0,0
165238,2017-01-04,California,0,0
165239,2017-01-04,District of Columbia,0,1
165240,2017-01-04,Pennsylvania,0,0
165241,2017-01-04,Pennsylvania,0,0
165242,2017-01-04,Wisconsin,0,0
165243,2017-01-04,Louisiana,0,0
165244,2017-01-04,Florida,0,2
165245,2017-01-04,Pennsylvania,0,0
165246,2017-01-04,Arizona,1,0
165247,2017-01-04,New Jersey,0,1
165248,2017-01-04,Illinois,0,1
165249,2017-01-04,District of Columbia,0,0
165250,2017-01-04,Florida,0,0
165251,2017-01-04,Indiana,0,0
165252,2017-01-04,New York,1,0
165253,2017-01-04,Pennsylvania,2,0
165254,2017-01-04,Texas,0,0
165255,2017-01-04,Florida,1,2
165256,2017-01-04,Virginia,0,2
165257,2017-01-04,Virginia,0,1
165258,2017-01-04,Pennsylvania,0,1
165259,2017-01-04,Ohio,0,0
165260,2017-01-04,Maryland,0,0
165261,2017-01-04,Maryland,0,0
165262,2017-01-04,Delaware,0,0
165263,2017-01-04,Maryland,1,0
165264,2017-01-04,Wisconsin,0,1
165265,2017-01-04,Florida,1,0
165266,2017-01-04,Connecticut,0,0
165267,2017-01-04,North Carolina,0,0
165268,2017-01-04,Pennsylvania,1,0
165269,2017-01-04,Michigan,0,0
165270,2017-01-04,North Carolina,0,0
165271,2017-01-04,Florida,0,0
165272,2017-01-04,Florida,1,1
165273,2017-01-04,Florida,0,0
165274,2017-01-04,North Carolina,1,0
165275,2017-01-04,Florida,0,1
165276,2017-01-04,Alabama,0,0
165277,2017-01-04,Louisiana,0,0
165278,2017-01-04,Tennessee,0,1
165279,2017-01-04,Pennsylvania,0,0
165280,2017-01-04,Connecticut,0,0
165281,2017-01-04,Illinois,0,1
165282,2017-01-04,Indiana,0,0
165283,2017-01-04,Missouri,0,0
165284,2017-01-04,California,0,2
165285,2017-01-04,Louisiana,0,0
165286,2017-01-04,Louisiana,0,0
165287,2017-01-04,Washington,0,1
165288,2017-01-04,California,0,0
165289,2017-01-04,New Jersey,0,0
165290,2017-01-04,New Jersey,0,0
165291,2017-01-04,Virginia,0,0
165292,2017-01-04,Michigan,0,0
165293,2017-01-04,Maine,0,0
165294,2017-01-04,Ohio,1,0
165295,2017-01-04,Georgia,0,1
165296,2017-01-04,Missouri,1,0
165297,2017-01-04,Kentucky,1,1
165298,2017-01-04,Pennsylvania,1,0
165299,2017-01-04,Colorado,0,1
165300,2017-01-04,Pennsylvania,0,0
165301,2017-01-04,California,1,2
165302,2017-01-04,Ohio,1,0
165303,2017-01-04,North Carolina,1,0
165304,2017-01-04,California,1,0
165305,2017-01-04,New York,0,1
165306,2017-01-04,South Dakota,0,0
165308,2017-01-04,South Carolina,1,0
165309,2017-01-04,North Carolina,0,1
165310,2017-01-04,Missouri,1,0
165311,2017-01-04,Missouri,0,0
165312,2017-01-04,Missouri,0,1
165313,2017-01-04,Missouri,0,1
165314,2017-01-04,Georgia,0,1
165315,2017-01-04,Pennsylvania,0,1
165316,2017-01-04,Massachusetts,0,0
165317,2017-01-04,Pennsylvania,0,0
165318,2017-01-04,Texas,0,1
165319,2017-01-04,Texas,0,1
165320,2017-01-04,Texas,0,0
165321,2017-01-04,Florida,0,0
165322,2017-01-04,Florida,0,0
165323,2017-01-04,Florida,0,0
165324,2017-01-04,Florida,0,0
165325,2017-01-04,Missouri,0,0
165326,2017-01-04,Florida,0,0
165327,2017-01-04,Florida,0,0
165328,2017-01-04,North Carolina,0,1
165329,2017-01-04,Florida,0,2
165330,2017-01-04,Florida,0,1
165331,2017-01-04,Florida,0,1
165332,2017-01-04,Texas,0,1
165333,2017-01-04,North Carolina,0,0
165334,2017-01-04,Florida,0,0
165335,2017-01-04,North Carolina,0,0
165336,2017-01-04,Florida,0,0
165337,2017-01-04,Texas,0,1
165338,2017-01-04,Massachusetts,0,0
165339,2017-01-04,Ohio,0,0
165340,2017-01-04,Kentucky,0,0
165341,2017-01-04,Texas,0,0
165342,2017-01-04,New Jersey,0,0
165343,2017-01-04,New York,0,0
165344,2017-01-04,Virginia,0,1
165345,2017-01-04,Virginia,0,2
165346,2017-01-04,Pennsylvania,1,1
165347,2017-01-04,Alabama,0,1
165348,2017-01-04,Louisiana,0,0
165349,2017-01-04,Texas,1,0
165350,2017-01-04,Louisiana,0,0
165351,2017-01-04,Louisiana,0,0
165352,2017-01-04,Tennessee,0,1
165353,2017-01-04,Louisiana,0,0
165354,2017-01-04,Texas,0,1
165355,2017-01-04,Tennessee,0,1
165356,2017-01-05,Colorado,0,0
165357,2017-01-05,Alaska,0,0
165358,2017-01-05,Alaska,0,0
165359,2017-01-05,Oklahoma,0,0
165360,2017-01-05,Pennsylvania,0,0
165361,2017-01-05,California,0,0
165362,2017-01-05,Texas,1,0
165363,2017-01-05,California,0,0
165364,2017-01-05,Indiana,0,0
165365,2017-01-05,Massachusetts,0,0
165366,2017-01-05,Ohio,0,0
165367,2017-01-05,Illinois,0,0
165368,2017-01-05,Georgia,1,1
165369,2017-01-05,New Jersey,0,0
165370,2017-01-05,Ohio,0,1
165371,2017-01-05,California,1,0
165372,2017-01-05,New Mexico,0,0
165373,2017-01-05,Virginia,0,1
165374,2017-01-05,Texas,0,0
165375,2017-01-05,Texas,0,0
165376,2017-01-05,Kentucky,0,0
165377,2017-01-05,Ohio,1,0
165378,2017-01-05,Georgia,0,1
165379,2017-01-05,Ohio,0,0
165380,2017-01-05,Pennsylvania,1,0
165381,2017-01-05,Colorado,0,1
165382,2017-01-05,Ohio,1,0
165384,2017-01-05,Tennessee,1,0
165385,2017-01-05,Pennsylvania,0,0
165386,2017-01-05,Pennsylvania,0,1
165387,2017-01-05,Connecticut,0,0
165388,2017-01-05,Texas,0,2
165389,2017-01-05,Illinois,0,0
165390,2017-01-05,New York,0,1
165391,2017-01-05,California,2,1
165392,2017-01-05,Virginia,0,0
165393,2017-01-05,California,0,0
165394,2017-01-05,Indiana,0,1
165395,2017-01-05,North Carolina,0,2
165396,2017-01-05,Illinois,0,1
165397,2017-01-05,Rhode Island,0,0
165398,2017-01-05,Virginia,0,0
165399,2017-01-05,Alabama,0,2
165400,2017-01-05,Kansas,0,0
165401,2017-01-05,Indiana,0,0
165402,2017-01-05,California,1,0
165403,2017-01-05,Ohio,0,0
165404,2017-01-05,New York,0,0
165405,2017-01-05,California,0,0
165406,2017-01-05,Georgia,0,1
165407,2017-01-05,Illinois,1,0
165408,2017-01-05,Alabama,0,1
165409,2017-01-05,Louisiana,0,0
165410,2017-01-05,South Carolina,0,0
165411,2017-01-05,Georgia,0,1
165412,2017-01-05,Florida,0,0
165413,2017-01-05,Illinois,1,0
165414,2017-01-05,Texas,0,1
165415,2017-01-05,South Carolina,0,0
165416,2017-01-05,Maryland,0,0
165417,2017-01-05,Texas,0,0
165418,2017-01-05,Illinois,0,0
165419,2017-01-05,Tennessee,0,1
165420,2017-01-05,Pennsylvania,0,0
165421,2017-01-05,South Carolina,1,0
165422,2017-01-05,Georgia,0,0
165423,2017-01-05,Kansas,0,0
165425,2017-01-05,Indiana,0,1
165426,2017-01-05,North Carolina,0,1
165427,2017-01-05,Texas,0,0
165428,2017-01-05,Arizona,2,1
165429,2017-01-05,California,0,1
165430,2017-01-05,Virginia,1,0
165431,2017-01-05,Florida,1,1
165432,2017-01-05,New Jersey,0,0
165433,2017-01-05,Florida,0,0
165434,2017-01-05,Kansas,0,0
165435,2017-01-05,North Carolina,1,0
165436,2017-01-05,Florida,2,0
165437,2017-01-05,Florida,1,0
165438,2017-01-05,District of Columbia,0,0
165439,2017-01-05,Kansas,0,0
165440,2017-01-05,Illinois,0,1
165441,2017-01-05,Florida,1,0
165442,2017-01-05,Kansas,0,0
165443,2017-01-05,Minnesota,0,0
165444,2017-01-05,Minnesota,0,0
165445,2017-01-05,New York,0,1
165446,2017-01-05,Florida,0,1
165447,2017-01-05,New Jersey,0,0
165448,2017-01-05,Louisiana,0,1
165449,2017-01-05,Georgia,1,0
165450,2017-01-05,Wyoming,0,0
165451,2017-01-05,Virginia,0,1
165452,2017-01-05,Rhode Island,0,0
165453,2017-01-05,Illinois,0,0
165454,2017-01-05,Florida,0,0
165455,2017-01-05,Louisiana,0,0
165456,2017-01-05,California,0,1
165457,2017-01-05,Louisiana,1,1
165458,2017-01-05,Illinois,0,0
165459,2017-01-05,Virginia,1,0
165460,2017-01-05,North Carolina,0,1
165461,2017-01-05,Louisiana,1,1
165462,2017-01-05,Louisiana,0,0
165463,2017-01-05,Nebraska,0,1
165464,2017-01-05,Illinois,0,0
165465,2017-01-05,New York,0,0
165466,2017-01-05,Texas,1,0
165467,2017-01-05,New Hampshire,0,0
165468,2017-01-05,Indiana,0,1
165469,2017-01-05,Ohio,0,0
165471,2017-01-05,Georgia,0,1
165472,2017-01-05,Tennessee,0,1
165473,2017-01-05,Tennessee,0,1
165474,2017-01-05,Georgia,0,0
165475,2017-01-05,Louisiana,0,0
165476,2017-01-05,Massachusetts,0,0
165477,2017-01-05,Florida,1,0
165478,2017-01-05,Indiana,0,0
165479,2017-01-05,Illinois,0,1
165480,2017-01-05,North Carolina,0,1
165481,2017-01-05,Georgia,0,1
165482,2017-01-05,Michigan,0,0
165483,2017-01-05,Florida,0,0
165484,2017-01-05,Arkansas,0,1
165485,2017-01-05,Ohio,0,0
165486,2017-01-05,Michigan,1,0
165487,2017-01-05,Oklahoma,1,0
165488,2017-01-05,Indiana,0,1
165489,2017-01-05,Rhode Island,0,0
165490,2017-01-05,Massachusetts,0,0
165491,2017-01-05,Mississippi,0,1
165492,2017-01-06,California,2,2
165493,2017-01-06,Tennessee,0,1
165494,2017-01-06,California,0,1
165495,2017-01-06,Minnesota,0,0
165496,2017-01-06,Virginia,0,1
165497,2017-01-06,Colorado,0,0
165498,2017-01-06,Ohio,0,0
165499,2017-01-06,Tennessee,1,0
165500,2017-01-06,Florida,1,0
165501,2017-01-06,Kansas,0,2
165502,2017-01-06,New Hampshire,0,0
165503,2017-01-06,Florida,0,0
165504,2017-01-06,North Carolina,0,0
165505,2017-01-06,Illinois,0,3
165506,2017-01-06,Tennessee,0,1
165507,2017-01-06,Kentucky,1,0
165508,2017-01-06,Arizona,0,1
165509,2017-01-06,Pennsylvania,0,0
165510,2017-01-06,Florida,0,0
165511,2017-01-06,Virginia,0,0
165512,2017-01-06,California,1,0
165513,2017-01-06,Texas,0,2
165514,2017-01-06,Florida,0,1
165515,2017-01-06,Virginia,1,1
165516,2017-01-06,Illinois,1,0
165517,2017-01-06,Washington,0,0
165518,2017-01-06,California,0,0
165519,2017-01-06,Illinois,0,0
165520,2017-01-06,Florida,0,0
165521,2017-01-06,California,1,0
165522,2017-01-06,Kentucky,0,0
165523,2017-01-06,Pennsylvania,0,1
165525,2017-01-06,Massachusetts,0,0
165526,2017-01-06,Alabama,0,1
165527,2017-01-06,Florida,0,2
165528,2017-01-06,Wisconsin,0,1
165529,2017-01-06,Florida,0,1
165530,2017-01-06,Florida,0,1
165531,2017-01-06,Texas,0,0
165533,2017-01-06,Pennsylvania,0,2
165534,2017-01-06,North Carolina,1,0
165535,2017-01-06,New York,1,1
165536,2017-01-06,Louisiana,0,1
165537,2017-01-06,Florida,0,0
165538,2017-01-06,Wisconsin,0,0
165539,2017-01-06,Kansas,0,1
165540,2017-01-06,Ohio,0,0
165541,2017-01-06,Ohio,1,0
165542,2017-01-06,Florida,0,1
165543,2017-01-06,Mississippi,0,1
165544,2017-01-06,California,0,1
165545,2017-01-06,Florida,1,0
165546,2017-01-06,Massachusetts,0,0
165547,2017-01-06,California,0,1
165548,2017-01-06,Idaho,1,0
165549,2017-01-06,Massachusetts,0,0
165550,2017-01-06,Arkansas,0,0
165551,2017-01-06,California,0,1
165552,2017-01-06,New Jersey,0,0
165553,2017-01-06,Massachusetts,0,0
165554,2017-01-06,Texas,0,0
165555,2017-01-06,Ohio,0,0
165556,2017-01-06,Kentucky,1,0
165557,2017-01-06,Massachusetts,0,0
165558,2017-01-06,Alabama,2,0
165559,2017-01-06,Illinois,1,0
165560,2017-01-06,Texas,0,0
165561,2017-01-06,Texas,0,1
165562,2017-01-06,Iowa,1,1
165563,2017-01-06,California,0,0
165564,2017-01-06,Pennsylvania,0,0
165565,2017-01-06,Pennsylvania,0,1
165566,2017-01-06,Washington,0,0
165567,2017-01-06,Washington,0,1
165568,2017-01-06,Pennsylvania,0,1
165569,2017-01-06,Louisiana,1,0
165570,2017-01-06,Missouri,2,0
165571,2017-01-06,Wyoming,0,0
165572,2017-01-06,South Carolina,0,2
165573,2017-01-06,New York,1,1
165574,2017-01-06,Pennsylvania,1,0
165575,2017-01-06,Pennsylvania,0,0
165576,2017-01-06,Ohio,0,1
165577,2017-01-06,Connecticut,0,1
165578,2017-01-06,Oklahoma,0,2
165579,2017-01-06,Oklahoma,0,0
165580,2017-01-06,North Carolina,0,1
165581,2017-01-06,Massachusetts,0,0
165582,2017-01-06,Nebraska,0,1
165583,2017-01-06,Pennsylvania,1,0
165584,2017-01-06,California,1,0
165585,2017-01-06,Florida,5,6
165586,2017-01-06,Texas,0,0
165587,2017-01-06,Pennsylvania,0,0
165588,2017-01-06,North Carolina,0,2
165589,2017-01-06,Texas,1,0
165590,2017-01-06,Ohio,0,0
165591,2017-01-06,Massachusetts,0,0
165592,2017-01-06,Tennessee,0,0
165593,2017-01-06,Virginia,0,0
165594,2017-01-06,Illinois,0,1
165595,2017-01-06,Louisiana,0,0
165596,2017-01-06,Illinois,0,1
165597,2017-01-06,North Carolina,0,0
165598,2017-01-06,Kansas,0,0
165599,2017-01-06,Virginia,0,0
165600,2017-01-06,California,0,2
165601,2017-01-06,California,0,0
165602,2017-01-06,North Carolina,0,1
165603,2017-01-06,New Jersey,0,0
165604,2017-01-06,New Jersey,0,0
165605,2017-01-06,California,0,0
165606,2017-01-06,California,1,0
165607,2017-01-06,Oklahoma,0,0
165608,2017-01-06,Pennsylvania,0,2
165609,2017-01-06,Massachusetts,0,1
165610,2017-01-06,Massachusetts,0,0
165611,2017-01-06,New Jersey,0,0
165612,2017-01-06,Georgia,0,1
165613,2017-01-06,North Carolina,0,1
165614,2017-01-06,South Dakota,0,0
165615,2017-01-06,Illinois,0,0
165616,2017-01-06,Illinois,0,1
165617,2017-01-06,Louisiana,0,2
165618,2017-01-06,Michigan,1,0
165619,2017-01-06,North Carolina,0,0
165620,2017-01-06,Arkansas,0,0
165621,2017-01-06,Pennsylvania,0,0
165622,2017-01-06,Illinois,0,0
165623,2017-01-07,Wisconsin,0,0
165624,2017-01-07,Wisconsin,0,1
165625,2017-01-07,Wisconsin,0,2
165626,2017-01-07,Louisiana,0,1
165627,2017-01-07,Nebraska,1,0
165628,2017-01-07,Arizona,1,2
165629,2017-01-07,California,0,0
165630,2017-01-07,Pennsylvania,0,1
165631,2017-01-07,Connecticut,0,1
165632,2017-01-07,Indiana,0,1
165633,2017-01-07,Michigan,0,0
165634,2017-01-07,California,0,1
165635,2017-01-07,Wisconsin,0,0
165636,2017-01-07,Arkansas,0,1
165637,2017-01-07,Ohio,0,1
165638,2017-01-07,Kentucky,0,0
165639,2017-01-07,Florida,2,0
165640,2017-01-07,New York,0,0
165641,2017-01-07,Illinois,1,0
165642,2017-01-07,Ohio,0,1
165643,2017-01-07,Oregon,0,1
165644,2017-01-07,Washington,0,0
165645,2017-01-07,Minnesota,1,2
165646,2017-01-07,Ohio,0,2
165647,2017-01-07,Maryland,0,1
165648,2017-01-07,California,1,0
165649,2017-01-07,Oklahoma,1,0
165650,2017-01-07,Texas,0,0
165651,2017-01-07,New Jersey,0,0
165652,2017-01-07,Alabama,0,0
165653,2017-01-07,District of Columbia,1,0
165654,2017-01-07,New York,0,0
165655,2017-01-07,Florida,0,1
165656,2017-01-07,California,1,0
165657,2017-01-07,California,0,1
165658,2017-01-07,Indiana,0,1
165659,2017-01-07,Connecticut,1,0
165660,2017-01-07,Georgia,1,0
165661,2017-01-07,Maryland,0,1
165662,2017-01-07,North Dakota,0,2
165663,2017-01-07,Nebraska,0,0
165664,2017-01-07,Illinois,0,1
165665,2017-01-07,Texas,0,0
165666,2017-01-07,Louisiana,0,1
165667,2017-01-07,Nebraska,0,0
165668,2017-01-07,Ohio,0,1
165669,2017-01-07,New York,0,0
165670,2017-01-07,Arizona,1,0
165671,2017-01-07,Pennsylvania,1,0
165672,2017-01-07,Florida,0,1
165673,2017-01-07,Texas,0,0
165674,2017-01-07,Ohio,2,1
165675,2017-01-07,Texas,0,2
165676,2017-01-07,Louisiana,0,1
165677,2017-01-07,Georgia,0,0
165678,2017-01-07,Missouri,0,1
165679,2017-01-07,New Hampshire,0,0
165680,2017-01-07,Wisconsin,0,0
165681,2017-01-07,New York,0,1
165682,2017-01-07,New York,0,0
165683,2017-01-07,Kentucky,1,1
165684,2017-01-07,Kentucky,0,1
165685,2017-01-07,Washington,0,1
165686,2017-01-07,Michigan,0,1
165687,2017-01-07,Florida,0,0
165688,2017-01-07,Maryland,1,0
165689,2017-01-07,Ohio,0,1
165690,2017-01-07,Iowa,0,0
165691,2017-01-07,Pennsylvania,0,0
165692,2017-01-07,Illinois,0,0
165693,2017-01-07,Wisconsin,1,0
165694,2017-01-07,California,0,0
165695,2017-01-07,Florida,0,0
165696,2017-01-07,Washington,0,1
165697,2017-01-07,South Carolina,0,1
165698,2017-01-07,Alaska,0,0
165699,2017-01-07,Illinois,1,0
165700,2017-01-07,Indiana,0,1
165701,2017-01-07,Illinois,0,1
165702,2017-01-07,Alabama,0,1
165703,2017-01-07,Ohio,1,0
165704,2017-01-07,Missouri,1,0
165705,2017-01-07,Illinois,0,1
165706,2017-01-07,Louisiana,0,1
165707,2017-01-07,Louisiana,1,0
165708,2017-01-07,California,0,2
165709,2017-01-07,Illinois,0,1
165710,2017-01-07,Michigan,0,1
165711,2017-01-07,California,1,0
165712,2017-01-07,Indiana,2,0
165713,2017-01-07,Texas,1,0
165714,2017-01-07,Connecticut,0,0
165715,2017-01-07,Pennsylvania,1,0
165716,2017-01-07,New Hampshire,1,0
165717,2017-01-07,Oklahoma,0,1
165718,2017-01-07,Oklahoma,1,0
165719,2017-01-07,Missouri,1,0
165720,2017-01-07,New Mexico,1,0
165721,2017-01-07,West Virginia,1,0
165722,2017-01-07,Washington,0,1
165723,2017-01-07,Ohio,1,0
165724,2017-01-07,Iowa,1,0
165725,2017-01-07,Louisiana,0,0
165726,2017-01-07,Texas,1,0
165727,2017-01-07,Michigan,1,3
165728,2017-01-07,Massachusetts,0,1
165729,2017-01-07,Indiana,0,0
165730,2017-01-07,Rhode Island,0,1
165731,2017-01-07,Pennsylvania,1,0
165732,2017-01-07,California,1,0
165733,2017-01-07,Missouri,0,1
165734,2017-01-07,Colorado,0,0
165735,2017-01-07,California,0,1
165736,2017-01-07,Florida,0,0
165737,2017-01-07,Florida,0,0
165738,2017-01-07,Florida,0,0
165739,2017-01-07,Illinois,0,0
165740,2017-01-07,Florida,0,1
165741,2017-01-07,Florida,0,0
165742,2017-01-07,Florida,0,0
165743,2017-01-07,Florida,0,0
165744,2017-01-07,Florida,0,0
165745,2017-01-07,Florida,1,1
165746,2017-01-07,Nebraska,0,0
165747,2017-01-07,Maryland,1,0
165748,2017-01-07,Colorado,1,0
165749,2017-01-07,Florida,0,0
165750,2017-01-07,New Jersey,0,0
165751,2017-01-07,Kentucky,0,0
165752,2017-01-07,Ohio,0,2
165753,2017-01-07,California,1,0
165754,2017-01-07,Michigan,0,1
165755,2017-01-07,South Carolina,1,0
165756,2017-01-07,Kentucky,0,1
165757,2017-01-07,Kentucky,2,0
165758,2017-01-07,California,0,0
165759,2017-01-07,Connecticut,0,1
165760,2017-01-07,California,0,0
165762,2017-01-07,California,0,1
165763,2017-01-07,Georgia,0,1
165764,2017-01-07,North Carolina,0,1
165765,2017-01-07,California,0,3
165766,2017-01-07,North Carolina,0,1
165767,2017-01-08,New Jersey,0,0
165768,2017-01-08,California,0,0
165769,2017-01-08,Michigan,0,1
165770,2017-01-08,Connecticut,1,0
165771,2017-01-08,California,1,0
165772,2017-01-08,Florida,0,2
165773,2017-01-08,Louisiana,0,2
165774,2017-01-08,California,0,1
165775,2017-01-08,Georgia,1,0
165776,2017-01-08,New York,0,1
165777,2017-01-08,Wisconsin,0,0
165778,2017-01-08,Ohio,1,1
165779,2017-01-08,Ohio,1,0
165780,2017-01-08,Ohio,0,0
165781,2017-01-08,Texas,1,0
165782,2017-01-08,Connecticut,0,0
165783,2017-01-08,Illinois,0,3
165784,2017-01-08,Delaware,1,0
165785,2017-01-08,California,0,0
165786,2017-01-08,Maryland,1,0
165787,2017-01-08,Tennessee,0,0
165788,2017-01-08,Louisiana,1,0
165789,2017-01-08,Massachusetts,0,0
165790,2017-01-08,Illinois,0,1
165791,2017-01-08,Texas,0,0
165792,2017-01-08,Louisiana,1,1
165793,2017-01-08,Arkansas,0,0
165794,2017-01-08,Georgia,0,1
165795,2017-01-08,Colorado,1,0
165796,2017-01-08,Illinois,1,1
165797,2017-01-08,Tennessee,0,1
165798,2017-01-08,Kansas,0,0
165799,2017-01-08,Florida,1,0
165800,2017-01-08,Maine,0,0
165801,2017-01-08,Illinois,1,0
165802,2017-01-08,Ohio,0,0
165803,2017-01-08,Maryland,0,2
165804,2017-01-08,Maryland,0,1
165805,2017-01-08,Mississippi,0,1
165806,2017-01-08,Ohio,0,0
165807,2017-01-08,Texas,2,0
165808,2017-01-08,Georgia,0,1
165809,2017-01-08,Kentucky,0,0
165810,2017-01-08,Ohio,0,1
165811,2017-01-08,Florida,0,2
165812,2017-01-08,Ohio,0,0
165813,2017-01-08,Illinois,1,0
165814,2017-01-08,Michigan,0,0
165815,2017-01-08,Texas,0,1
165816,2017-01-08,Louisiana,0,0
165817,2017-01-08,Florida,0,0
165818,2017-01-08,Illinois,0,0
165819,2017-01-08,Arizona,1,0
165820,2017-01-08,Ohio,0,0
165821,2017-01-08,Arizona,1,0
165822,2017-01-08,Oklahoma,0,2
165823,2017-01-08,Colorado,0,0
165824,2017-01-08,Kansas,0,1
165825,2017-01-08,Tennessee,0,1
165826,2017-01-08,Minnesota,1,1
165827,2017-01-08,Virginia,0,0
165828,2017-01-08,California,0,2
165829,2017-01-08,Kansas,0,0
165830,2017-01-08,Florida,1,0
165831,2017-01-08,Florida,0,1
165832,2017-01-08,Indiana,0,0
165833,2017-01-08,South Carolina,1,0
165834,2017-01-08,Michigan,2,1
165835,2017-01-08,South Carolina,2,0
165836,2017-01-08,North Carolina,0,1
165837,2017-01-08,North Carolina,0,1
165838,2017-01-08,Texas,0,3
165839,2017-01-08,Illinois,0,0
165840,2017-01-08,Texas,0,1
165841,2017-01-08,Illinois,1,1
165842,2017-01-08,California,0,1
165843,2017-01-08,Oklahoma,0,1
165844,2017-01-08,California,0,1
165845,2017-01-08,Maryland,0,1
165846,2017-01-08,Maryland,0,1
165847,2017-01-08,Maryland,0,1
165848,2017-01-08,Minnesota,0,0
165849,2017-01-08,Kentucky,3,1
165850,2017-01-08,Illinois,0,0
165851,2017-01-08,Michigan,0,1
165852,2017-01-08,Tennessee,1,0
165853,2017-01-08,Illinois,0,1
165854,2017-01-08,Michigan,1,0
165855,2017-01-08,Alabama,2,1
165856,2017-01-08,Alabama,1,0
165857,2017-01-08,Kentucky,0,2
165858,2017-01-08,Illinois,1,0
165859,2017-01-08,Missouri,0,1
165860,2017-01-08,Tennessee,0,0
165861,2017-01-08,Louisiana,0,0
165862,2017-01-08,Georgia,0,0
165863,2017-01-08,Arkansas,1,0
165864,2017-01-08,California,0,1
165865,2017-01-08,Virginia,1,0
165866,2017-01-08,Virginia,0,1
165867,2017-01-08,Washington,1,0
165868,2017-01-08,California,1,0
165869,2017-01-08,Ohio,0,1
165870,2017-01-08,Maryland,0,0
165871,2017-01-08,South Carolina,0,0
165872,2017-01-08,New York,0,2
165873,2017-01-08,Florida,1,0
165874,2017-01-08,Alabama,2,0
165875,2017-01-08,Arkansas,0,0
165876,2017-01-08,Texas,1,0
165877,2017-01-08,Wisconsin,0,0
165878,2017-01-08,Washington,0,0
165879,2017-01-08,Texas,0,0
165880,2017-01-08,California,0,0
165881,2017-01-08,Texas,1,0
165882,2017-01-08,Washington,0,1
165883,2017-01-08,Texas,1,0
165884,2017-01-08,New Mexico,0,0
165885,2017-01-08,South Carolina,1,0
165886,2017-01-08,New Mexico,0,1
165887,2017-01-08,Colorado,0,0
165888,2017-01-08,Maryland,0,0
165889,2017-01-08,California,0,0
165890,2017-01-08,Idaho,1,0
165891,2017-01-08,California,1,0
165892,2017-01-08,Georgia,0,0
165893,2017-01-08,Georgia,0,1
165894,2017-01-08,Connecticut,0,0
165895,2017-01-08,New York,0,1
165896,2017-01-08,Virginia,0,1
165897,2017-01-08,North Carolina,0,1
165898,2017-01-08,Indiana,0,0
165899,2017-01-08,Alabama,0,1
165900,2017-01-08,Wisconsin,1,0
165901,2017-01-08,Florida,0,0
165902,2017-01-08,North Carolina,0,1
165903,2017-01-09,California,0,0
165904,2017-01-09,Massachusetts,0,0
165905,2017-01-09,South Dakota,0,1
165906,2017-01-09,New Jersey,0,0
165907,2017-01-09,California,0,1
165908,2017-01-09,Massachusetts,0,0
165909,2017-01-09,Massachusetts,0,0
165910,2017-01-09,Missouri,1,0
165911,2017-01-09,Louisiana,0,1
165912,2017-01-09,Texas,0,0
165913,2017-01-09,Maryland,0,0
165914,2017-01-09,New Jersey,1,0
165915,2017-01-09,Ohio,1,1
165916,2017-01-09,Louisiana,0,1
